FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
210428;0000;45;;;
210429;0000;56;;;
210430;0000;42;;;
210501;0000;19;;;
210502;0000;20;;;
210503;0000;34;;;
210504;0000;51;;;
210505;0000;121;;;
210506;0000;158;;;
210507;0000;63;;;
210508;0000;69;;;
210509;0000;22;;;
210510;0000;94;;;
210511;0000;129;;;
210512;0000;81;;;
210513;0000;148;;;
210514;0000;156;;;
210515;0000;107;;;
210516;0000;122;;;
210517;0000;179;;;
210518;0000;64;;;
210519;0000;20;;;
210520;0000;38;;;
210521;0000;102;;;
210522;0000;82;;;
210523;0000;30;;;
210524;0000;93;;;
210525;0000;164;;;
210526;0000;114;;;
210527;0000;54;;;
210528;0000;45;;;
210529;0000;58;;;
210530;0000;66;;;
210531;0000;29;;;
210601;0000;17;;;
210602;0000;56;;;
210603;0000;140;;;
210604;0000;65;;;
210605;0000;23;;;
210606;0000;76;;;
210607;0000;119;;;
210608;0000;29;;;
210609;0000;24;;;
210610;0000;78;;;
210611;0000;48;;;
210612;0000;38;;;
210613;0000;23;;;
210614;0000;27;;;
210615;0000;83;;;
210616;0000;69;;;
210617;0000;153;;;
210618;0000;120;;;
210619;0000;111;;;
210620;0000;72;;;
210621;0000;44;;;
210622;0000;29;;;
210623;0000;23;;;
210624;0000;19;;;
210625;0000;40;;;
210626;0000;42;;;
210627;0000;150;;;
210628;0000;278;;;
210629;0000;211;;;
210630;0000;158;;;
210701;0000;62;;;
210702;0000;25;;;
210703;0000;67;;;
210704;0000;82;;;
210705;0000;41;;;
210706;0000;43;;;
210707;0000;85;;;
210708;0000;73;;;
210709;0000;72;;;
210710;0000;48;;;
210711;0000;69;;;
210712;0000;49;;;
210713;0000;34;;;
210714;0000;85;;;
210715;0000;99;;;
210716;0000;79;;;
210717;0000;28;;;
210718;0000;23;;;
210719;0000;45;;;
210720;0000;52;;;
210721;0000;160;;;
210722;0000;47;;;
210723;0000;85;;;
210724;0000;84;;;
210725;0000;23;;;
210726;0000;16;;;
210727;0000;20;;;
210728;0000;53;;;
210729;0000;201;;;
210730;0000;92;;;
210731;0000;25;;;
210801;0000;38;;;
210802;0000;54;;;
210803;0000;117;;;
210804;0000;76;;;
210805;0000;56;;;
210806;0000;77;;;
210807;0000;22;;;
210808;0000;68;;;
210809;0000;61;;;
210810;0000;36;;;
210811;0000;77;;;
210812;0000;110;;;
210813;0000;95;;;
210814;0000;93;;;
210815;0000;62;;;
210816;0000;31;;;
210817;0000;19;;;
210818;0000;21;;;
210819;0000;21;;;
210820;0000;23;;;
210821;0000;16;;;
210822;0000;62;;;
210823;0000;79;;;
210824;0000;46;;;
210825;0000;42;;;
210826;0000;46;;;
210827;0000;50;;;
210828;0000;51;;;
210829;0000;32;;;
210830;0000;23;;;
210831;0000;31;;;
210901;0000;51;;;
210902;0000;64;;;
210903;0000;41;;;
210904;0000;36;;;
210905;0000;28;;;
210906;0000;31;;;
210907;0000;54;;;
210908;0000;51;;;
210909;0000;33;;;
210910;0000;60;;;
210911;0000;19;;;
210912;0000;14;;;
210913;0000;43;;;
210914;0000;33;;;
210915;0000;27;;;
210916;0000;21;;;
210917;0000;63;;;
210918;0000;47;;;
210919;0000;20;;;
210920;0000;21;;;
210921;0000;35;;;
210922;0000;35;;;
210923;0000;38;;;
210924;0000;42;;;
210925;0000;14;;;
210926;0000;15;;;
210927;0000;25;;;
210928;0000;41;;;
210929;0000;32;;;
210930;0000;12;;;
211001;0000;17;;;
211002;0000;9;;;
211003;0000;8;;;
211004;0000;17;;;
211005;0000;14;;;
211006;0000;31;;;
211007;0000;34;;;
211008;0000;30;;;
211009;0000;34;;;
211010;0000;27;;;
211011;0000;35;;;
211012;0000;33;;;
211013;0000;19;;;
211014;0000;21;;;
211015;0000;13;;;
211016;0000;11;;;
211017;0000;10;;;
211018;0000;20;;;
211019;0000;25;;;
211020;0000;21;;;
211021;0000;20;;;
211022;0000;19;;;
211023;0000;19;;;
211024;0000;14;;;
211025;0000;21;;;
211026;0000;20;;;
211027;0000;;;20;
211028;0000;;;30;
211029;0000;34;;;
211030;0000;35;;;
211031;0000;42;;;
211101;0000;26;;;
211102;0000;29;;;
211103;0000;25;;;
211104;0000;25;;;
211105;0000;23;;;
211106;0000;27;;;
211107;0000;18;;;
211108;0000;23;;;
211109;0000;26;;;
211110;0000;22;;;
211111;0000;28;;;
211112;0000;15;;;
211113;0000;19;;;
211114;0000;16;;;
211115;0000;15;;;
211116;0000;23;;;
211117;0000;23;;;
211118;0000;20;;;
211119;0000;26;;;
211120;0000;31;;;
211121;0000;18;;;
211122;0000;26;;;
211123;0000;29;;;
211124;0000;21;;;
211125;0000;24;;;
211126;0000;25;;;
211127;0000;19;;;
211128;0000;19;;;
211129;0000;25;;;
211130;0000;31;;;
211201;0000;26;;;
211202;0000;30;;;
211203;0000;31;;;
211204;0000;27;;;
211205;0000;30;;;
211206;0000;46;;;
211207;0000;29;;;
211208;0000;31;;;
211209;0000;41;;;
211210;0000;36;;;
211211;0000;12;;;
211212;0000;13;;;
211213;0000;19;;;
211214;0000;20;;;
211215;0000;31;;;
211216;0000;37;;;
211217;0000;24;;;
211218;0000;25;;;
211219;0000;24;;;
211220;0000;29;;;
211221;0000;40;;;
211222;0000;41;;;
211223;0000;25;;;
211224;0000;41;;;
211225;0000;33;;;
211226;0000;50;;;
211227;0000;40;;;
211228;0000;46;;;
211229;0000;25;;;
211230;0000;21;;;
211231;0000;22;;;
220101;0000;15;;;
220102;0000;9;;;
220103;0000;10;;;
220104;0000;16;;;
220105;0000;27;;;
220106;0000;36;;;
220107;0000;32;;;
220108;0000;30;;;
220109;0000;18;;;
220110;0000;26;;;
220111;0000;39;;;
220112;0000;31;;;
220113;0000;25;;;
220114;0000;25;;;
220115;0000;25;;;
220116;0000;18;;;
220117;0000;14;;;
220118;0000;23;;;
220119;0000;28;;;
220120;0000;27;;;
220121;0000;24;;;
220122;0000;17;;;
220123;0000;18;;;
220124;0000;17;;;
220125;0000;27;;;
220126;0000;32;;;
220127;0000;29;;;
220128;0000;19;;;
220129;0000;20;;;
220130;0000;17;;;
220131;0000;27;;;
220201;0000;34;;;
220202;0000;33;;;
220203;0000;30;;;
220204;0000;23;;;
220205;0000;24;;;
220206;0000;30;;;
220207;0000;50;;;
220208;0000;51;;;
220209;0000;63;;;
220210;0000;63;;;
220211;0000;75;;;
220212;0000;100;;;
220213;0000;56;;;
220214;0000;36;;;
220215;0000;26;;;
220216;0000;44;;;
220217;0000;45;;;
220218;0000;67;;;
220219;0000;39;;;
220220;0000;21;;;
220221;0000;44;;;
220222;0000;31;;;
220223;0000;25;;;
220224;0000;18;;;
220225;0000;29;;;
220226;0000;20;;;
220227;0000;19;;;
220228;0000;56;;;
220301;0000;31;;;
220302;0000;35;;;
220303;0000;39;;;
220304;0000;26;;;
220305;0000;23;;;
220306;0000;14;;;
220307;0000;14;;;
220308;0000;22;;;
220309;0000;30;;;
220310;0000;31;;;
220311;0000;42;;;
220312;0000;56;;;
220313;0000;40;;;
220314;0000;42;;;
220315;0000;49;;;
220316;0000;47;;;
220317;0000;32;;;
220318;0000;34;;;
220319;0000;54;;;
220320;0000;40;;;
220321;0000;19;;;
220322;0000;;;5;
220323;0000;;;0;
220324;0000;;;0;
220325;0000;;;23;
220326;0000;25;;;
220327;0000;16;;;
220328;0000;26;;;
220329;0000;27;;;
220330;0000;32;;;
220331;0000;38;;;
220401;0000;39;;;
220402;0000;26;;;
220403;0000;15;;;
220404;0000;22;;;
220405;0000;26;;;
220406;0000;31;;;
220407;0000;36;;;
220408;0000;28;;;
220409;0000;20;;;
220410;0000;32;;;
220411;0000;26;;;
220412;0000;29;;;
220413;0000;38;;;
220414;0000;63;;;
220415;0000;32;;;
220416;0000;56;;;
220417;0000;60;;;
220418;0000;33;;;
220419;0000;50;;;
220420;0000;33;;;
220421;0000;50;;;
220422;0000;17;;;
220423;0000;10;;;
220424;0000;20;;;
220425;0000;28;;;
220426;0000;23;;;
220427;0000;31;;;
220428;0000;25;;;
220429;0000;27;;;
220430;0000;26;;;
220501;0000;33;;;
220502;0000;18;;;
220503;0000;24;;;
220504;0000;70;;;
220505;0000;86;;;
220506;0000;45;;;
220507;0000;62;;;
220508;0000;49;;;
220509;0000;66;;;
220510;0000;54;;;
220511;0000;137;;;
220512;0000;85;;;
220513;0000;21;;;
220514;0000;91;;;
220515;0000;153;;;
220516;0000;243;;;
220517;0000;70;;;
220518;0000;45;;;
220519;0000;36;;;
220520;0000;71;;;
220521;0000;100;;;
220522;0000;27;;;
220523;0000;26;;;
220524;0000;31;;;
220525;0000;24;;;
220526;0000;53;;;
220527;0000;70;;;
220528;0000;39;;;
220529;0000;44;;;
220530;0000;164;;;
220531;0000;;;184;
220601;0000;97;;;
220602;0000;62;;;
220603;0000;16;;;
220604;0000;17;;;
220605;0000;43;;;
220606;0000;25;;;
220607;0000;41;;;
220608;0000;56;;;
220609;0000;47;;;
220610;0000;139;;;
220611;0000;239;;;
220612;0000;64;;;
220613;0000;39;;;
220614;0000;30;;;
220615;0000;80;;;
220616;0000;33;;;
220617;0000;72;;;
220618;0000;72;;;
220619;0000;79;;;
220620;0000;64;;;
220621;0000;73;;;
220622;0000;78;;;
220623;0000;15;;;
220624;0000;91;;;
220625;0000;82;;;
220626;0000;80;;;
220627;0000;58;;;
220628;0000;33;;;
220629;0000;74;;;
220630;0000;53;;;
220701;0000;27;;;
220702;0000;32;;;
220703;0000;83;;;
220704;0000;55;;;
220705;0000;24;;;
220706;0000;25;;;
220707;0000;102;;;
220708;0000;47;;;
220709;0000;19;;;
220710;0000;34;;;
220711;0000;55;;;
220712;0000;18;;;
220713;0000;30;;;
220714;0000;24;;;
220715;0000;61;;;
220716;0000;36;;;
220717;0000;28;;;
220718;0000;91;;;
220719;0000;96;;;
220720;0000;121;;;
220721;0000;83;;;
220722;0000;92;;;
220723;0000;47;;;
220724;0000;47;;;
220725;0000;19;;;
220726;0000;33;;;
220727;0000;79;;;
220728;0000;36;;;
220729;0000;39;;;
220730;0000;65;;;
220731;0000;87;;;
220801;0000;56;;;
220802;0000;39;;;
220803;0000;52;;;
220804;0000;117;;;
220805;0000;52;;;
220806;0000;24;;;
220807;0000;21;;;
220808;0000;37;;;
220809;0000;81;;;
220810;0000;119;;;
220811;0000;93;;;
220812;0000;22;;;
220813;0000;16;;;
220814;0000;22;;;
220815;0000;15;;;
220816;0000;32;;;
220817;0000;114;;;
220818;0000;34;;;
220819;0000;27;;;
220820;0000;24;;;
220821;0000;73;;;
220822;0000;43;;;
220823;0000;47;;;
220824;0000;46;;;
220825;0000;26;;;
220826;0000;27;;;
220827;0000;22;;;
220828;0000;34;;;
220829;0000;70;;;
220830;0000;47;;;
220831;0000;46;;;
220901;0000;28;;;
220902;0000;32;;;
220903;0000;33;;;
220904;0000;28;;;
220905;0000;98;;;
220906;0000;52;;;
220907;0000;17;;;
220908;0000;39;;;
220909;0000;25;;;
220910;0000;64;;;
220911;0000;36;;;
220912;0000;39;;;
220913;0000;53;;;
220914;0000;62;;;
220915;0000;44;;;
220916;0000;23;;;
220917;0000;19;;;
220918;0000;27;;;
220919;0000;28;;;
220920;0000;22;;;
220921;0000;22;;;
220922;0000;18;;;
220923;0000;16;;;
220924;0000;21;;;
220925;0000;19;;;
220926;0000;19;;;
220927;0000;25;;;
220928;0000;44;;;
220929;0000;34;;;
220930;0000;37;;;
221001;0000;51;;;
221002;0000;44;;;
221003;0000;31;;;
221004;0000;38;;;
221005;0000;24;;;
221006;0000;27;;;
221007;0000;17;;;
221008;0000;12;;;
221009;0000;14;;;
221010;0000;22;;;
221011;0000;28;;;
221012;0000;28;;;
221013;0000;23;;;
221014;0000;23;;;
221015;0000;26;;;
221016;0000;16;;;
221017;0000;26;;;
221018;0000;20;;;
221019;0000;28;;;
221020;0000;18;;;
221021;0000;18;;;
221022;0000;27;;;
221023;0000;21;;;
221024;0000;22;;;
221025;0000;20;;;
221026;0000;11;;;
221027;0000;19;;;
221028;0000;18;;;
221029;0000;11;;;
221030;0000;17;;;
221031;0000;9;;;
221101;0000;17;;;
221102;0000;38;;;
221103;0000;34;;;
221104;0000;30;;;
221105;0000;26;;;
221106;0000;26;;;
221107;0000;32;;;
221108;0000;35;;;
221109;0000;16;;;
221110;0000;10;;;
221111;0000;13;;;
221112;0000;9;;;
221113;0000;11;;;
221114;0000;12;;;
221115;0000;15;;;
221116;0000;20;;;
221117;0000;24;;;
221118;0000;15;;;
221119;0000;16;;;
221120;0000;16;;;
221121;0000;27;;;
221122;0000;25;;;
221123;0000;22;;;
221124;0000;26;;;
221125;0000;35;;;
221126;0000;30;;;
221127;0000;28;;;
221128;0000;22;;;
221129;0000;23;;;
221130;0000;22;;;
221201;0000;29;;;
221202;0000;28;;;
221203;0000;19;;;
221204;0000;19;;;
221205;0000;25;;;
221206;0000;25;;;
221207;0000;25;;;
221208;0000;9;;;
221209;0000;13;;;
221210;0000;21;;;
221211;0000;27;;;
221212;0000;26;;;
221213;0000;22;;;
221214;0000;20;;;
221215;0000;37;;;
221216;0000;30;;;
221217;0000;24;;;
221218;0000;15;;;
221219;0000;19;;;
221220;0000;17;;;
221221;0000;18;;;
221222;0000;20;;;
221223;0000;31;;;
221224;0000;30;;;
221225;0000;28;;;
221226;0000;24;;;
221227;0000;28;;;
221228;0000;36;;;
221229;0000;32;;;
221230;0000;43;;;
221231;0000;36;;;
230101;0000;22;;;
230102;0000;18;;;
230103;0000;29;;;
230104;0000;28;;;
230105;0000;30;;;
230106;0000;24;;;
230107;0000;18;;;
230108;0000;18;;;
230109;0000;19;;;
230110;0000;22;;;
230111;0000;38;;;
230112;0000;26;;;
230113;0000;25;;;
230114;0000;24;;;
230115;0000;16;;;
230116;0000;31;;;
230117;0000;33;;;
230118;0000;45;;;
230119;0000;32;;;
230120;0000;29;;;
230121;0000;24;;;
230122;0000;18;;;
230123;0000;31;;;
230124;0000;12;;;
230125;0000;18;;;
230126;0000;21;;;
230127;0000;20;;;
230128;0000;30;;;
230129;0000;20;;;
230130;0000;26;;;
230131;0000;31;;;
230201;0000;45;;;
230202;0000;86;;;
230203;0000;183;;;
230204;0000;515;;;
230205;0000;303;;;
230206;0000;152;;;
230207;0000;157;;;
230208;0000;221;;;
230209;0000;117;;;
230210;0000;64;;;
230211;0000;70;;;
230212;0000;55;;;
230213;0000;27;;;
230214;0000;42;;;
230215;0000;39;;;
230216;0000;41;;;
230217;0000;49;;;
230218;0000;72;;;
230219;0000;77;;;
230220;0000;82;;;
230221;0000;58;;;
230222;0000;72;;;
230223;0000;48;;;
230224;0000;44;;;
230225;0000;34;;;
230226;0000;34;;;
230227;0000;39;;;
230228;0000;47;;;
230301;0000;35;;;
230302;0000;52;;;
230303;0000;32;;;
230304;0000;31;;;
230305;0000;30;;;
230306;0000;26;;;
230307;0000;26;;;
230308;0000;20;;;
230309;0000;40;;;
230310;0000;38;;;
230311;0000;38;;;
230312;0000;19;;;
230313;0000;24;;;
230314;0000;30;;;
230315;0000;30;;;
230316;0000;29;;;
230317;0000;28;;;
230318;0000;26;;;
230319;0000;21;;;
230320;0000;41;;;
230321;0000;;;29;
230322;0000;;;0;
230323;0000;;;1;
230324;0000;;;32;
230325;0000;55;;;
230326;0000;45;;;
230327;0000;53;;;
230328;0000;28;;;
230329;0000;28;;;
230330;0000;40;;;
230331;0000;56;;;
230401;0000;;50;;
230402;0000;;40;;
230403;0000;;40;;
230404;0000;;56;;
230405;0000;;41;;
230406;0000;;34;;
230407;0000;;31;;
230408;0000;;66;;
230409;0000;;57;;
230410;0000;;48;;
230411;0000;;21;;
230412;0000;;31;;
230413;0000;;26;;
230414;0000;;58;;
230415;0000;;83;;
230416;0000;;70;;
230417;0000;;32;;
230418;0000;;46;;
230419;0000;;52;;
230420;0000;;59;;
230421;0000;;19;;
230422;0000;;49;;
230423;0000;;78;;
230424;0000;;65;;
230425;0000;;81;;
230426;0000;;150;;
230427;0000;;115;;
230428;0000;;80;;
230429;0000;;9;;
230430;0000;;24;;
230501;0000;;17;;
230502;0000;;24;;
230503;0000;;30;;
230504;0000;;56;;
230505;0000;;42;;
230506;0000;;88;;
230507;0000;;41;;
230508;0000;;40;;
230509;0000;;43;;
230510;0000;;66;;
230511;0000;;62;;
230512;0000;;39;;
230513;0000;;31;;
230514;0000;;30;;
230515;0000;;35;;
230516;0000;;58;;
230517;0000;;30;;
230518;0000;;80;;
230519;0000;;58;;
230520;0000;;70;;
230521;0000;;19;;
230522;0000;;15;;
230523;0000;;20;;
230524;0000;;21;;
230525;0000;;46;;
230526;0000;;43;;
230527;0000;;93;;
230528;0000;;108;;
230529;0000;;111;;
230530;0000;;101;;
230531;0000;;42;;
230601;0000;;25;;
230602;0000;;25;;
230603;0000;;45;;
230604;0000;;75;;
230605;0000;;165;;
230606;0000;;48;;
230607;0000;;47;;
230608;0000;;18;;
230609;0000;;49;;
230610;0000;;22;;
230611;0000;;14;;
230612;0000;;35;;
230613;0000;;176;;
230614;0000;;107;;
230615;0000;;65;;
230616;0000;;41;;
230617;0000;;158;;
230618;0000;;137;;
230619;0000;;122;;
230620;0000;;101;;
230621;0000;;34;;
230622;0000;;16;;
230623;0000;;14;;
230624;0000;;19;;
230625;0000;;19;;
230626;0000;;30;;
230627;0000;;49;;
230628;0000;;45;;
230629;0000;;144;;
230630;0000;;93;;
230701;0000;;74;;
230702;0000;;13;;
230703;0000;;42;;
230704;0000;;18;;
230705;0000;;50;;
230706;0000;;52;;
230707;0000;;30;;
230708;0000;;39;;
230709;0000;;83;;
230710;0000;;59;;
230711;0000;;83;;
230712;0000;;79;;
230713;0000;;116;;
230714;0000;;157;;
230715;0000;;27;;
230716;0000;;41;;
230717;0000;;165;;
230718;0000;;138;;
230719;0000;;101;;
230720;0000;;36;;
230721;0000;;16;;
230722;0000;;35;;
230723;0000;;38;;
230724;0000;;43;;
230725;0000;;61;;
230726;0000;;72;;
230727;0000;;58;;
230728;0000;;122;;
230729;0000;;175;;
230730;0000;;81;;
230731;0000;;34;;
230801;0000;;29;;
230802;0000;;17;;
230803;0000;;19;;
230804;0000;;71;;
230805;0000;;57;;
230806;0000;;64;;
