FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
180302;0000;18;;;
180303;0000;17;;;
180304;0000;15;;;
180305;0000;20;;;
180306;0000;25;;;
180307;0000;21;;;
180308;0000;19;;;
180309;0000;17;;;
180310;0000;13;;;
180311;0000;13;;;
180312;0000;14;;;
180313;0000;15;;;
180314;0000;16;;;
180315;0000;15;;;
180316;0000;16;;;
180317;0000;13;;;
180318;0000;12;;;
180319;0000;15;;;
180320;0000;16;;;
180321;0000;33;;;
180322;0000;13;;;
180323;0000;13;;;
180324;0000;13;;;
180325;0000;14;;;
180326;0000;15;;;
180327;0000;18;;;
180328;0000;18;;;
180329;0000;20;;;
180330;0000;17;;;
180331;0000;13;;;
180401;0000;16;;;
180402;0000;18;;;
180403;0000;25;;;
180404;0000;24;;;
180405;0000;14;;;
180406;0000;21;;;
180407;0000;20;;;
180408;0000;15;;;
180409;0000;16;;;
180410;0000;11;;;
180411;0000;;;;
180412;0000;21;;;
180413;0000;32;;;
180414;0000;53;;;
180415;0000;28;;;
180416;0000;17;;;
180417;0000;18;;;
180418;0000;23;;;
180419;0000;31;;;
180420;0000;43;;;
180421;0000;44;;;
180422;0000;30;;;
180423;0000;21;;;
180424;0000;28;;;
180425;0000;44;;;
180426;0000;28;;;
180427;0000;19;;;
180428;0000;64;;;
180429;0000;55;;;
180430;0000;31;;;
180501;0000;25;;;
180502;0000;19;;;
180503;0000;22;;;
180504;0000;26;;;
180505;0000;27;;;
180506;0000;18;;;
180507;0000;27;;;
180508;0000;18;;;
180509;0000;31;;;
180510;0000;39;;;
180511;0000;33;;;
180512;0000;47;;;
180513;0000;19;;;
180514;0000;26;;;
180515;0000;27;;;
180516;0000;36;;;
180517;0000;25;;;
180518;0000;29;;;
180519;0000;45;;;
180520;0000;26;;;
180521;0000;17;;;
180522;0000;32;;;
180523;0000;93;;;
180524;0000;84;;;
180525;0000;60;;;
180526;0000;23;;;
180527;0000;17;;;
180528;0000;20;;;
180529;0000;28;;;
180530;0000;22;;;
180531;0000;23;;;
180601;0000;25;;;
180602;0000;58;;;
180603;0000;49;;;
180604;0000;80;;;
180605;0000;28;;;
180606;0000;34;;;
180607;0000;25;;;
180608;0000;42;;;
180609;0000;18;;;
180610;0000;13;;;
180611;0000;19;;;
180612;0000;63;;;
180613;0000;30;;;
180614;0000;60;;;
180615;0000;123;;;
180616;0000;57;;;
180617;0000;24;;;
180618;0000;22;;;
180619;0000;21;;;
180620;0000;29;;;
180621;0000;34;;;
180622;0000;29;;;
180623;0000;26;;;
180624;0000;28;;;
180625;0000;42;;;
180626;0000;21;;;
180627;0000;53;;;
180628;0000;19;;;
180629;0000;27;;;
180630;0000;25;;;
180701;0000;16;;;
180702;0000;51;;;
180703;0000;23;;;
180704;0000;14;;;
180705;0000;13;;;
180706;0000;14;;;
180707;0000;15;;;
180708;0000;28;;;
180709;0000;49;;;
180710;0000;30;;;
180711;0000;74;;;
180712;0000;113;;;
180713;0000;99;;;
180714;0000;29;;;
180715;0000;47;;;
180716;0000;26;;;
180717;0000;20;;;
180718;0000;31;;;
180719;0000;43;;;
180720;0000;40;;;
180721;0000;35;;;
180722;0000;21;;;
180723;0000;21;;;
180724;0000;69;;;
180725;0000;74;;;
180726;0000;55;;;
180727;0000;27;;;
180728;0000;91;;;
180729;0000;76;;;
180730;0000;31;;;
180731;0000;22;;;
180801;0000;30;;;
180802;0000;28;;;
180803;0000;55;;;
180804;0000;32;;;
180805;0000;20;;;
180806;0000;19;;;
180807;0000;48;;;
180808;0000;30;;;
180809;0000;49;;;
180810;0000;52;;;
180811;0000;44;;;
180812;0000;39;;;
180813;0000;18;;;
180814;0000;17;;;
180815;0000;61;;;
180816;0000;77;;;
180817;0000;34;;;
180818;0000;17;;;
180819;0000;23;;;
180820;0000;41;;;
180821;0000;44;;;
180822;0000;20;;;
180823;0000;15;;;
180824;0000;45;;;
180825;0000;18;;;
180826;0000;22;;;
180827;0000;37;;;
180828;0000;29;;;
180829;0000;25;;;
180830;0000;21;;;
180831;0000;25;;;
180901;0000;29;;;
180902;0000;27;;;
180903;0000;19;;;
180904;0000;27;;;
180905;0000;18;;;
180906;0000;18;;;
180907;0000;17;;;
180908;0000;19;;;
180909;0000;37;;;
180910;0000;25;;;
180911;0000;19;;;
180912;0000;17;;;
180913;0000;23;;;
180914;0000;23;;;
180915;0000;22;;;
180916;0000;16;;;
180917;0000;15;;;
180918;0000;14;;;
180919;0000;16;;;
180920;0000;14;;;
180921;0000;15;;;
180922;0000;14;;;
180923;0000;16;;;
180924;0000;17;;;
180925;0000;19;;;
180926;0000;19;;;
180927;0000;;16;;
180928;0000;14;;;
180929;0000;14;;;
180930;0000;16;;;
181001;0000;;;;
181002;0000;;;;
181003;0000;;;15;
181004;0000;;;12;
181005;0000;;;15;
181006;0000;;;11;
181007;0000;;;1;
181008;0000;7;;;
181009;0000;14;;;
181010;0000;2;;;
181011;0000;6;;;
181012;0000;7;;;
181013;0000;11;;;
181014;0000;3;;;
181015;0000;2;;;
181016;0000;1;;;
181017;0000;1;;;
181018;0000;2;;;
181019;0000;2;;;
181020;0000;4;;;
181021;0000;3;;;
181022;0000;3;;;
181023;0000;4;;;
181024;0000;3;;;
181025;0000;3;;;
181026;0000;3;;;
181027;0000;2;;;
181028;0000;3;;;
181029;0000;1;;;
181030;0000;2;;;
181031;0000;2;;;
181101;0000;2;;;
181102;0000;2;;;
181103;0000;2;;;
181104;0000;2;;;
181105;0000;2;;;
181106;0000;2;;;
181107;0000;3;;;
181108;0000;2;;;
181109;0000;3;;;
181110;0000;2;;;
181111;0000;2;;;
181112;0000;2;;;
181113;0000;2;;;
181114;0000;2;;;
181115;0000;3;;;
181116;0000;2;;;
181117;0000;2;;;
181118;0000;2;;;
181119;0000;2;;;
181120;0000;3;;;
181121;0000;2;;;
181122;0000;1;;;
181123;0000;3;;;
181124;0000;3;;;
181125;0000;1;;;
181126;0000;3;;;
181127;0000;2;;;
181128;0000;3;;;
181129;0000;3;;;
181130;0000;2;;;
181201;0000;2;;;
181202;0000;4;;;
181203;0000;3;;;
181204;0000;4;;;
181205;0000;4;;;
181206;0000;5;;;
181207;0000;4;;;
181208;0000;2;;;
181209;0000;3;;;
181210;0000;3;;;
181211;0000;2;;;
181212;0000;3;;;
181213;0000;2;;;
181214;0000;2;;;
181215;0000;2;;;
181216;0000;2;;;
181217;0000;2;;;
181218;0000;5;;;
181219;0000;4;;;
181220;0000;1;;;
181221;0000;2;;;
181222;0000;3;;;
181223;0000;3;;;
181224;0000;;;3;
181225;0000;;;1;
181226;0000;;;1;
181227;0000;;;3;
181228;0000;5;;;
181229;0000;5;;;
181230;0000;4;;;
181231;0000;7;;;
190101;0000;5;;;
190102;0000;2;;;
190103;0000;3;;;
190104;0000;4;;;
190105;0000;6;;;
190106;0000;8;;;
190107;0000;3;;;
190108;0000;3;;;
190109;0000;2;;;
190110;0000;3;;;
190111;0000;6;;;
190112;0000;4;;;
190113;0000;3;;;
190114;0000;8;;;
190115;0000;;;11;
190116;0000;;;10;
190117;0000;;;10;
190118;0000;;;12;
190119;0000;13;;;
190120;0000;11;;;
190121;0000;8;;;
190122;0000;7;;;
190123;0000;8;;;
190124;0000;11;;;
190125;0000;9;;;
190126;0000;9;;;
190127;0000;9;;;
190128;0000;8;;;
190129;0000;11;;;
190130;0000;7;;;
190131;0000;8;;;
190201;0000;9;;;
190202;0000;17;;;
190203;0000;14;;;
190204;0000;12;;;
190205;0000;20;;;
190206;0000;40;;;
190207;0000;11;;;
190208;0000;15;;;
190209;0000;10;;;
190210;0000;7;;;
190211;0000;6;;;
190212;0000;11;;;
190213;0000;11;;;
190214;0000;13;;;
190215;0000;17;;;
190216;0000;19;;;
190217;0000;20;;;
190218;0000;19;;;
190219;0000;10;;;
190220;0000;8;;;
190221;0000;9;;;
190222;0000;9;;;
190223;0000;7;;;
190224;0000;6;;;
190225;0000;9;;;
190226;0000;11;;;
190227;0000;14;;;
190228;0000;18;;;
190301;0000;11;;;
190302;0000;10;;;
190303;0000;9;;;
190304;0000;9;;;
190305;0000;10;;;
190306;0000;10;;;
190307;0000;6;;;
190308;0000;8;;;
190309;0000;11;;;
190310;0000;9;;;
190311;0000;12;;;
190312;0000;12;;;
190313;0000;9;;;
190314;0000;8;;;
190315;0000;13;;;
190316;0000;12;;;
190317;0000;10;;;
190318;0000;12;;;
190319;0000;13;;;
190320;0000;15;;;
190321;0000;18;;;
190322;0000;16;;;
190323;0000;20;;;
190324;0000;16;;;
190325;0000;14;;;
190326;0000;20;;;
190327;0000;16;;;
190328;0000;21;;;
190329;0000;57;;;
190330;0000;94;;;
190331;0000;28;;;
190401;0000;17;;;
190402;0000;16;;;
190403;0000;16;;;
190404;0000;7;;;
190405;0000;14;;;
190406;0000;18;;;
190407;0000;20;;;
190408;0000;12;;;
190409;0000;16;;;
190410;0000;15;;;
190411;0000;24;;;
190412;0000;32;;;
190413;0000;12;;;
190414;0000;13;;;
190415;0000;12;;;
190416;0000;20;;;
190417;0000;27;;;
190418;0000;24;;;
190419;0000;13;;;
190420;0000;19;;;
190421;0000;21;;;
190422;0000;20;;;
190423;0000;23;;;
190424;0000;31;;;
190425;0000;31;;;
190426;0000;33;;;
190427;0000;27;;;
190428;0000;20;;;
190429;0000;18;;;
190430;0000;16;;;
190501;0000;19;;;
190502;0000;24;;;
190503;0000;8;;;
190504;0000;9;;;
190505;0000;16;;;
190506;0000;15;;;
190507;0000;17;;;
190508;0000;14;;;
190509;0000;19;;;
190510;0000;31;;;
190511;0000;27;;;
190512;0000;18;;;
190513;0000;28;;;
190514;0000;46;;;
190515;0000;46;;;
190516;0000;16;;;
190517;0000;15;;;
190518;0000;14;;;
190519;0000;12;;;
190520;0000;13;;;
190521;0000;24;;;
190522;0000;43;;;
190523;0000;60;;;
190524;0000;60;;;
190525;0000;57;;;
190526;0000;13;;;
190527;0000;11;;;
190528;0000;18;;;
190529;0000;9;;;
190530;0000;6;;;
190531;0000;7;;;
190601;0000;8;;;
190602;0000;16;;;
190603;0000;29;;;
190604;0000;12;;;
190605;0000;7;;;
190606;0000;10;;;
190607;0000;16;;;
190608;0000;24;;;
190609;0000;19;;;
190610;0000;17;;;
190611;0000;14;;;
190612;0000;7;;;
190613;0000;8;;;
190614;0000;;;12;
190615;0000;24;;;
190616;0000;14;;;
190617;0000;30;;;
190618;0000;14;;;
190619;0000;21;;;
190620;0000;36;;;
190621;0000;32;;;
190622;0000;29;;;
190623;0000;21;;;
190624;0000;15;;;
190625;0000;11;;;
190626;0000;8;;;
190627;0000;8;;;
190628;0000;9;;;
190629;0000;18;;;
190630;0000;19;;;
190701;0000;18;;;
190702;0000;22;;;
190703;0000;34;;;
190704;0000;10;;;
190705;0000;11;;;
190706;0000;15;;;
190707;0000;11;;;
190708;0000;9;;;
190709;0000;11;;;
190710;0000;12;;;
190711;0000;18;;;
190712;0000;13;;;
190713;0000;15;;;
190714;0000;12;;;
190715;0000;11;;;
190716;0000;19;;;
190717;0000;22;;;
190718;0000;20;;;
190719;0000;18;;;
190720;0000;11;;;
190721;0000;6;;;
190722;0000;10;;;
190723;0000;13;;;
190724;0000;13;;;
190725;0000;16;;;
190726;0000;30;;;
190727;0000;18;;;
190728;0000;12;;;
190729;0000;9;;;
190730;0000;11;;;
190731;0000;14;;;
190801;0000;;13;;
190802;0000;11;;;
190803;0000;16;;;
190804;0000;20;;;
190805;0000;;15;;
190806;0000;12;;;
190807;0000;12;;;
190808;0000;14;;;
190809;0000;40;;;
190810;0000;28;;;
190811;0000;14;;;
190812;0000;13;;;
190813;0000;15;;;
190814;0000;20;;;
190815;0000;21;;;
190816;0000;12;;;
190817;0000;11;;;
190818;0000;20;;;
190819;0000;24;;;
190820;0000;25;;;
190821;0000;27;;;
190822;0000;27;;;
190823;0000;35;;;
190824;0000;30;;;
190825;0000;18;;;
190826;0000;12;;;
190827;0000;14;;;
190828;0000;13;;;
190829;0000;10;;;
190830;0000;10;;;
190831;0000;8;;;
190901;0000;9;;;
190902;0000;12;;;
190903;0000;24;;;
190904;0000;42;;;
190905;0000;13;;;
190906;0000;17;;;
190907;0000;9;;;
190908;0000;8;;;
190909;0000;7;;;
190910;0000;14;;;
190911;0000;22;;;
190912;0000;15;;;
190913;0000;14;;;
190914;0000;12;;;
190915;0000;9;;;
190916;0000;8;;;
190917;0000;13;;;
190918;0000;8;;;
190919;0000;8;;;
190920;0000;7;;;
190921;0000;6;;;
190922;0000;8;;;
190923;0000;9;;;
190924;0000;11;;;
190925;0000;13;;;
190926;0000;15;;;
190927;0000;17;;;
190928;0000;16;;;
190929;0000;11;;;
190930;0000;10;;;
191001;0000;12;;;
191002;0000;14;;;
191003;0000;16;;;
191004;0000;16;;;
191005;0000;16;;;
191006;0000;12;;;
191007;0000;8;;;
191008;0000;12;;;
191009;0000;15;;;
191010;0000;21;;;
191011;0000;23;;;
191012;0000;13;;;
191013;0000;13;;;
191014;0000;15;;;
191015;0000;11;;;
191016;0000;16;;;
191017;0000;13;;;
191018;0000;15;;;
191019;0000;18;;;
191020;0000;11;;;
191021;0000;10;;;
191022;0000;12;;;
191023;0000;15;;;
191024;0000;14;;;
191025;0000;13;;;
191026;0000;10;;;
191027;0000;8;;;
191028;0000;9;;;
191029;0000;12;;;
191030;0000;12;;;
191031;0000;11;;;
191101;0000;13;;;
191102;0000;8;;;
191103;0000;9;;;
191104;0000;10;;;
191105;0000;11;;;
191106;0000;11;;;
191107;0000;12;;;
191108;0000;13;;;
191109;0000;13;;;
191110;0000;13;;;
191111;0000;14;;;
191112;0000;14;;;
191113;0000;11;;;
191114;0000;12;;;
191115;0000;12;;;
191116;0000;8;;;
191117;0000;10;;;
191118;0000;12;;;
191119;0000;11;;;
191120;0000;10;;;
191121;0000;11;;;
191122;0000;15;;;
191123;0000;10;;;
191124;0000;8;;;
191125;0000;9;;;
191126;0000;10;;;
191127;0000;7;;;
191128;0000;8;;;
191129;0000;7;;;
191130;0000;7;;;
191201;0000;9;;;
191202;0000;10;;;
191203;0000;11;;;
191204;0000;11;;;
191205;0000;10;;;
191206;0000;10;;;
191207;0000;11;;;
191208;0000;10;;;
191209;0000;13;;;
191210;0000;9;;;
191211;0000;9;;;
191212;0000;11;;;
191213;0000;11;;;
191214;0000;9;;;
191215;0000;7;;;
191216;0000;9;;;
191217;0000;8;;;
191218;0000;10;;;
191219;0000;8;;;
191220;0000;8;;;
191221;0000;8;;;
191222;0000;6;;;
191223;0000;6;;;
191224;0000;5;;;
191225;0000;6;;;
191226;0000;8;;;
191227;0000;11;;;
191228;0000;10;;;
191229;0000;10;;;
191230;0000;;10;;
191231;0000;;13;;
200101;0000;13;;;
200102;0000;16;;;
200103;0000;9;;;
200104;0000;10;;;
200105;0000;8;;;
200106;0000;8;;;
200107;0000;9;;;
200108;0000;5;;;
200109;0000;7;;;
200110;0000;7;;;
200111;0000;7;;;
200112;0000;8;;;
200113;0000;9;;;
200114;0000;7;;;
200115;0000;12;;;
200116;0000;12;;;
200117;0000;25;;;
200118;0000;16;;;
200119;0000;15;;;
200120;0000;13;;;
200121;0000;11;;;
200122;0000;12;;;
200123;0000;13;;;
200124;0000;13;;;
200125;0000;12;;;
200126;0000;8;;;
200127;0000;16;;;
200128;0000;10;;;
200129;0000;13;;;
200130;0000;15;;;
200131;0000;14;;;
200201;0000;12;;;
200202;0000;7;;;
200203;0000;9;;;
200204;0000;8;;;
200205;0000;6;;;
200206;0000;9;;;
200207;0000;8;;;
200208;0000;12;;;
200209;0000;16;;;
200210;0000;15;;;
200211;0000;16;;;
200212;0000;14;;;
200213;0000;7;;;
200214;0000;8;;;
200215;0000;8;;;
200216;0000;8;;;
200217;0000;5;;;
200218;0000;7;;;
200219;0000;9;;;
200220;0000;14;;;
200221;0000;20;;;
200222;0000;17;;;
200223;0000;15;;;
200224;0000;11;;;
200225;0000;10;;;
200226;0000;12;;;
200227;0000;14;;;
200228;0000;11;;;
200229;0000;12;;;
200301;0000;15;;;
200302;0000;14;;;
200303;0000;15;;;
200304;0000;22;;;
200305;0000;15;;;
200306;0000;11;;;
200307;0000;13;;;
200308;0000;16;;;
200309;0000;15;;;
200310;0000;12;;;
200311;0000;9;;;
200312;0000;7;;;
200313;0000;5;;;
200314;0000;10;;;
200315;0000;11;;;
200316;0000;15;;;
200317;0000;11;;;
200318;0000;11;;;
200319;0000;12;;;
200320;0000;15;;;
200321;0000;11;;;
200322;0000;7;;;
200323;0000;5;;;
200324;0000;5;;;
200325;0000;7;;;
200326;0000;9;;;
200327;0000;10;;;
200328;0000;10;;;
200329;0000;8;;;
200330;0000;8;;;
200331;0000;10;;;
200401;0000;12;;;
200402;0000;12;;;
200403;0000;12;;;
200404;0000;10;;;
200405;0000;10;;;
200406;0000;15;;;
200407;0000;31;;;
200408;0000;20;;;
200409;0000;24;;;
200410;0000;44;;;
200411;0000;10;;;
200412;0000;15;;;
200413;0000;22;;;
200414;0000;28;;;
200415;0000;17;;;
200416;0000;12;;;
200417;0000;16;;;
200418;0000;6;;;
200419;0000;8;;;
200420;0000;9;;;
200421;0000;14;;;
200422;0000;22;;;
200423;0000;16;;;
200424;0000;7;;;
200425;0000;6;;;
200426;0000;9;;;
200427;0000;6;;;
200428;0000;7;;;
200429;0000;15;;;
200430;0000;29;;;
200501;0000;42;;;
200502;0000;26;;;
200503;0000;15;;;
200504;0000;14;;;
200505;0000;12;;;
200506;0000;17;;;
200507;0000;36;;;
200508;0000;41;;;
200509;0000;13;;;
200510;0000;12;;;
200511;0000;11;;;
200512;0000;14;;;
200513;0000;17;;;
200514;0000;29;;;
200515;0000;20;;;
200516;0000;13;;;
200517;0000;13;;;
200518;0000;16;;;
200519;0000;12;;;
200520;0000;;;;
200521;0000;26;;;
200522;0000;55;;;
200523;0000;35;;;
200524;0000;35;;;
200525;0000;20;;;
200526;0000;32;;;
200527;0000;10;;;
200528;0000;20;;;
200529;0000;28;;;
200530;0000;25;;;
200531;0000;46;;;
200601;0000;55;;;
200602;0000;53;;;
200603;0000;28;;;
200604;0000;63;;;
200605;0000;67;;;
200606;0000;38;;;
200607;0000;26;;;
200608;0000;14;;;
200609;0000;26;;;
200610;0000;16;;;
200611;0000;10;;;
200612;0000;19;;;
200613;0000;33;;;
200614;0000;34;;;
200615;0000;18;;;
200616;0000;7;;;
200617;0000;5;;;
200618;0000;5;;;
200619;0000;10;;;
200620;0000;9;;;
200621;0000;16;;;
200622;0000;7;;;
200623;0000;9;;;
200624;0000;5;;;
200625;0000;28;;;
200626;0000;35;;;
200627;0000;19;;;
200628;0000;8;;;
200629;0000;6;;;
200630;0000;9;;;
200701;0000;16;;;
200702;0000;24;;;
200703;0000;16;;;
200704;0000;15;;;
200705;0000;16;;;
200706;0000;38;;;
200707;0000;45;;;
200708;0000;20;;;
200709;0000;14;;;
200710;0000;22;;;
200711;0000;27;;;
200712;0000;12;;;
200713;0000;21;;;
200714;0000;66;;;
200715;0000;65;;;
200716;0000;21;;;
200717;0000;10;;;
200718;0000;5;;;
200719;0000;4;;;
200720;0000;4;;;
200721;0000;6;;;
200722;0000;22;;;
200723;0000;30;;;
200724;0000;26;;;
200725;0000;16;;;
200726;0000;12;;;
200727;0000;20;;;
200728;0000;24;;;
200729;0000;36;;;
200730;0000;22;;;
200731;0000;24;;;
200801;0000;13;;;
200802;0000;8;;;
200803;0000;9;;;
200804;0000;13;;;
200805;0000;13;;;
200806;0000;9;;;
200807;0000;11;;;
200808;0000;26;;;
200809;0000;15;;;
200810;0000;8;;;
200811;0000;7;;;
200812;0000;14;;;
200813;0000;11;;;
200814;0000;12;;;
200815;0000;15;;;
200816;0000;14;;;
200817;0000;12;;;
200818;0000;13;;;
200819;0000;10;;;
200820;0000;15;;;
200821;0000;15;;;
200822;0000;23;;;
200823;0000;5;;;
200824;0000;3;;;
200825;0000;1;;;
200826;0000;1;;;
200827;0000;3;;;
200828;0000;1;;;
200829;0000;3;;;
200830;0000;6;;;
200831;0000;16;;;
200901;0000;18;;;
200902;0000;11;;;
200903;0000;10;;;
200904;0000;8;;;
200905;0000;6;;;
200906;0000;8;;;
200907;0000;8;;;
200908;0000;2;;;
200909;0000;4;;;
200910;0000;5;;;
200911;0000;5;;;
200912;0000;6;;;
200913;0000;3;;;
200914;0000;8;;;
200915;0000;12;;;
200916;0000;4;;;
200917;0000;4;;;
200918;0000;2;;;
200919;0000;2;;;
200920;0000;4;;;
200921;0000;8;;;
200922;0000;5;;;
200923;0000;5;;;
200924;0000;;;;
200925;0000;4;;;
200926;0000;6;;;
200927;0000;4;;;
200928;0000;5;;;
200929;0000;1;;;
200930;0000;3;;;
201001;0000;4;;;
201002;0000;5;;;
201003;0000;7;;;
201004;0000;8;;;
201005;0000;4;;;
201006;0000;4;;;
201007;0000;5;;;
201008;0000;5;;;
201009;0000;3;;;
201010;0000;2;;;
201011;0000;3;;;
201012;0000;3;;;
201013;0000;4;;;
201014;0000;4;;;
201015;0000;7;;;
201016;0000;11;;;
201017;0000;8;;;
201018;0000;8;;;
201019;0000;6;;;
201020;0000;5;;;
201021;0000;7;;;
201022;0000;9;;;
201023;0000;8;;;
201024;0000;7;;;
201025;0000;4;;;
201026;0000;4;;;
201027;0000;4;;;
201028;0000;3;;;
201029;0000;8;;;
201030;0000;12;;;
201031;0000;13;;;
201101;0000;4;;;
201102;0000;;;8;
201103;0000;;;6;
201104;0000;;;8;
201105;0000;;;7;
201106;0000;7;;;
201107;0000;7;;;
201108;0000;7;;;
201109;0000;8;;;
201110;0000;9;;;
201111;0000;9;;;
201112;0000;8;;;
201113;0000;7;;;
201114;0000;4;;;
201115;0000;5;;;
201116;0000;6;;;
201117;0000;7;;;
201118;0000;6;;;
201119;0000;5;;;
201120;0000;2;;;
201121;0000;3;;;
201122;0000;4;;;
201123;0000;4;;;
201124;0000;4;;;
201125;0000;5;;;
201126;0000;7;;;
201127;0000;7;;;
201128;0000;4;;;
201129;0000;5;;;
201130;0000;5;;;
201201;0000;6;;;
201202;0000;6;;;
201203;0000;7;;;
201204;0000;7;;;
201205;0000;14;;;
201206;0000;14;;;
201207;0000;6;;;
201208;0000;4;;;
201209;0000;8;;;
201210;0000;9;;;
201211;0000;8;;;
201212;0000;8;;;
201213;0000;5;;;
201214;0000;5;;;
201215;0000;8;;;
201216;0000;7;;;
201217;0000;9;;;
201218;0000;6;;;
201219;0000;7;;;
201220;0000;3;;;
201221;0000;8;;;
201222;0000;8;;;
201223;0000;6;;;
201224;0000;7;;;
201225;0000;5;;;
201226;0000;6;;;
201227;0000;7;;;
201228;0000;7;;;
201229;0000;6;;;
201230;0000;7;;;
201231;0000;8;;;
210101;0000;8;;;
210102;0000;10;;;
210103;0000;8;;;
210104;0000;9;;;
210105;0000;11;;;
210106;0000;11;;;
210107;0000;6;;;
210108;0000;12;;;
210109;0000;7;;;
210110;0000;4;;;
210111;0000;6;;;
210112;0000;7;;;
210113;0000;9;;;
210114;0000;10;;;
210115;0000;7;;;
210116;0000;6;;;
210117;0000;6;;;
210118;0000;10;;;
210119;0000;11;;;
210120;0000;12;;;
210121;0000;10;;;
210122;0000;9;;;
210123;0000;9;;;
210124;0000;10;;;
210125;0000;10;;;
210126;0000;18;;;
210127;0000;10;;;
210128;0000;4;;;
210129;0000;5;;;
210130;0000;5;;;
210131;0000;5;;;
210201;0000;6;;;
210202;0000;9;;;
210203;0000;11;;;
210204;0000;12;;;
210205;0000;7;;;
210206;0000;10;;;
210207;0000;9;;;
210208;0000;10;;;
210209;0000;11;;;
210210;0000;10;;;
210211;0000;9;;;
210212;0000;12;;;
210213;0000;11;;;
210214;0000;10;;;
210215;0000;8;;;
210216;0000;9;;;
210217;0000;7;;;
210218;0000;4;;;
210219;0000;6;;;
210220;0000;8;;;
210221;0000;8;;;
210222;0000;5;;;
210223;0000;;;;
210224;0000;11;;;
210225;0000;12;;;
210226;0000;10;;;
210227;0000;8;;;
210228;0000;8;;;
210301;0000;7;;;
210302;0000;11;;;
210303;0000;9;;;
210304;0000;7;;;
210305;0000;9;;;
210306;0000;12;;;
210307;0000;7;;;
210308;0000;10;;;
210309;0000;18;;;
210310;0000;6;;;
210311;0000;6;;;
210312;0000;10;;;
210313;0000;18;;;
210314;0000;11;;;
210315;0000;8;;;
210316;0000;9;;;
210317;0000;16;;;
210318;0000;11;;;
210319;0000;11;;;
210320;0000;5;;;
210321;0000;10;;;
210322;0000;12;;;
210323;0000;15;;;
210324;0000;13;;;
210325;0000;13;;;
210326;0000;18;;;
210327;0000;17;;;
210328;0000;15;;;
210329;0000;16;;;
210330;0000;36;;;
210331;0000;22;;;
210401;0000;28;;;
210402;0000;11;;;
210403;0000;12;;;
210404;0000;37;;;
210405;0000;9;;;
210406;0000;22;;;
210407;0000;19;;;
210408;0000;18;;;
210409;0000;12;;;
210410;0000;12;;;
210411;0000;7;;;
210412;0000;8;;;
210413;0000;10;;;
210414;0000;17;;;
210415;0000;10;;;
210416;0000;17;;;
210417;0000;26;;;
210418;0000;14;;;
210419;0000;18;;;
210420;0000;9;;;
210421;0000;10;;;
210422;0000;21;;;
210423;0000;22;;;
210424;0000;14;;;
210425;0000;15;;;
210426;0000;14;;;
210427;0000;30;;;
210428;0000;20;;;
210429;0000;30;;;
210430;0000;22;;;
210501;0000;7;;;
210502;0000;3;;;
210503;0000;20;;;
210504;0000;21;;;
210505;0000;66;;;
210506;0000;74;;;
210507;0000;37;;;
210508;0000;36;;;
210509;0000;16;;;
210510;0000;45;;;
210511;0000;69;;;
210512;0000;56;;;
210513;0000;65;;;
210514;0000;99;;;
210515;0000;49;;;
210516;0000;69;;;
210517;0000;88;;;
210518;0000;42;;;
210519;0000;14;;;
210520;0000;17;;;
210521;0000;26;;;
210522;0000;50;;;
210523;0000;26;;;
210524;0000;47;;;
210525;0000;78;;;
210526;0000;62;;;
210527;0000;31;;;
210528;0000;20;;;
210529;0000;42;;;
210530;0000;36;;;
210531;0000;16;;;
210601;0000;8;;;
210602;0000;27;;;
210603;0000;55;;;
210604;0000;40;;;
210605;0000;19;;;
210606;0000;43;;;
210607;0000;61;;;
210608;0000;17;;;
210609;0000;10;;;
210610;0000;52;;;
210611;0000;38;;;
210612;0000;35;;;
210613;0000;19;;;
210614;0000;23;;;
210615;0000;45;;;
210616;0000;52;;;
210617;0000;58;;;
210618;0000;58;;;
210619;0000;84;;;
210620;0000;41;;;
210621;0000;19;;;
210622;0000;15;;;
210623;0000;10;;;
210624;0000;9;;;
210625;0000;32;;;
210626;0000;30;;;
210627;0000;51;;;
210628;0000;108;;;
210629;0000;141;;;
210630;0000;67;;;
210701;0000;37;;;
210702;0000;22;;;
210703;0000;24;;;
210704;0000;44;;;
210705;0000;27;;;
210706;0000;22;;;
210707;0000;50;;;
210708;0000;54;;;
210709;0000;20;;;
210710;0000;24;;;
210711;0000;43;;;
210712;0000;30;;;
210713;0000;24;;;
210714;0000;45;;;
210715;0000;51;;;
210716;0000;45;;;
210717;0000;24;;;
210718;0000;20;;;
210719;0000;26;;;
210720;0000;31;;;
210721;0000;55;;;
210722;0000;44;;;
210723;0000;45;;;
210724;0000;39;;;
210725;0000;11;;;
210726;0000;14;;;
210727;0000;17;;;
210728;0000;31;;;
210729;0000;;;;
210730;0000;69;;;
210731;0000;20;;;
210801;0000;27;;;
210802;0000;26;;;
210803;0000;36;;;
210804;0000;49;;;
210805;0000;27;;;
210806;0000;48;;;
210807;0000;16;;;
210808;0000;45;;;
210809;0000;42;;;
210810;0000;25;;;
210811;0000;41;;;
210812;0000;59;;;
210813;0000;70;;;
210814;0000;58;;;
210815;0000;44;;;
210816;0000;13;;;
210817;0000;9;;;
210818;0000;8;;;
210819;0000;8;;;
210820;0000;8;;;
210821;0000;10;;;
