FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170524;0000;;;49;
170525;0000;;;96;
170526;0000;;;40;
170527;0000;;;73;
170528;0000;;;108;
170529;0000;;;37;
170530;0000;;;72;
170531;0000;;;54;
170601;0000;53;;;
170602;0000;35;;;
170603;0000;21;;;
170604;0000;39;;;
170605;0000;49;;;
170606;0000;90;;;
170607;0000;62;;;
170608;0000;77;;;
170609;0000;62;;;
170610;0000;25;;;
170611;0000;25;;;
170612;0000;92;;;
170613;0000;55;;;
170614;0000;40;;;
170615;0000;20;;;
170616;0000;;10;;
170617;0000;;16;;
170618;0000;59;;;
170619;0000;72;;;
170620;0000;95;;;
170621;0000;25;;;
170622;0000;16;;;
170623;0000;28;;;
170624;0000;27;;;
170625;0000;;4;;
170626;0000;;14;;
170627;0000;27;;;
170628;0000;42;;;
170629;0000;43;;;
170630;0000;62;;;
170701;0000;35;;;
170702;0000;29;;;
170703;0000;26;;;
170704;0000;17;;;
170705;0000;41;;;
170706;0000;87;;;
170707;0000;91;;;
170708;0000;60;;;
170709;0000;21;;;
170710;0000;29;;;
170711;0000;78;;;
170712;0000;40;;;
170713;0000;16;;;
170714;0000;16;;;
170715;0000;48;;;
170716;0000;45;;;
170717;0000;33;;;
170718;0000;39;;;
170719;0000;49;;;
170720;0000;74;;;
170721;0000;60;;;
170722;0000;29;;;
170723;0000;29;;;
170724;0000;59;;;
170725;0000;51;;;
170726;0000;84;;;
170727;0000;86;;;
170728;0000;54;;;
170729;0000;46;;;
170730;0000;60;;;
170731;0000;62;;;
170801;0000;95;;;
170802;0000;72;;;
170803;0000;57;;;
170804;0000;73;;;
170805;0000;31;;;
170806;0000;53;;;
170807;0000;30;;;
170808;0000;19;;;
170809;0000;13;;;
170810;0000;10;;;
170811;0000;44;;;
170812;0000;27;;;
170813;0000;10;;;
170814;0000;29;;;
170815;0000;36;;;
170816;0000;84;;;
170817;0000;95;;;
170818;0000;31;;;
170819;0000;35;;;
170820;0000;65;;;
170821;0000;60;;;
170822;0000;16;;;
170823;0000;14;;;
170824;0000;28;;;
170825;0000;33;;;
170826;0000;23;;;
170827;0000;11;;;
170828;0000;49;;;
170829;0000;74;;;
170830;0000;63;;;
170831;0000;69;;;
170901;0000;25;;;
170902;0000;79;;;
170903;0000;58;;;
170904;0000;35;;;
170905;0000;65;;;
170906;0000;41;;;
170907;0000;35;;;
170908;0000;27;;;
170909;0000;46;;;
170910;0000;73;;;
170911;0000;56;;;
170912;0000;63;;;
170913;0000;54;;;
170914;0000;16;;;
170915;0000;24;;;
170916;0000;34;;;
170917;0000;41;;;
170918;0000;22;;;
170919;0000;16;;;
170920;0000;20;;;
170921;0000;22;;;
170922;0000;23;;;
170923;0000;30;;;
170924;0000;;;6;
170925;0000;25;;;
170926;0000;32;;;
170927;0000;53;;;
170928;0000;58;;;
170929;0000;28;;;
170930;0000;;;1;
171001;0000;30;;;
171002;0000;29;;;
171003;0000;13;;;
171004;0000;16;;;
171005;0000;10;;;
171006;0000;16;;;
171007;0000;20;;;
171008;0000;16;;;
171009;0000;14;;;
171010;0000;20;;;
171011;0000;23;;;
171012;0000;29;;;
171013;0000;23;;;
171014;0000;28;;;
171015;0000;26;;;
171016;0000;15;;;
171017;0000;12;;;
171018;0000;12;;;
171019;0000;18;;;
171020;0000;15;;;
171021;0000;19;;;
171022;0000;24;;;
171023;0000;17;;;
171024;0000;14;;;
171025;0000;21;;;
171026;0000;18;;;
171027;0000;18;;;
171028;0000;14;;;
171029;0000;15;;;
171030;0000;13;;;
171031;0000;15;;;
171101;0000;8;;;
171102;0000;11;;;
171103;0000;15;;;
171104;0000;15;;;
171105;0000;11;;;
171106;0000;14;;;
171107;0000;17;;;
171108;0000;17;;;
171109;0000;22;;;
171110;0000;18;;;
171111;0000;23;;;
171112;0000;16;;;
171113;0000;20;;;
171114;0000;21;;;
171115;0000;13;;;
171116;0000;15;;;
171117;0000;20;;;
171118;0000;17;;;
171119;0000;15;;;
171120;0000;20;;;
171121;0000;24;;;
171122;0000;23;;;
171123;0000;22;;;
171124;0000;28;;;
171125;0000;27;;;
171126;0000;16;;;
171127;0000;;;14;
171128;0000;;;;
171129;0000;34;;;
171130;0000;31;;;
171201;0000;34;;;
171202;0000;43;;;
171203;0000;27;;;
171204;0000;32;;;
171205;0000;35;;;
171206;0000;32;;;
171207;0000;34;;;
171208;0000;33;;;
171209;0000;25;;;
171210;0000;33;;;
171211;0000;28;;;
171212;0000;16;;;
171213;0000;15;;;
171214;0000;20;;;
171215;0000;21;;;
171216;0000;13;;;
171217;0000;16;;;
171218;0000;23;;;
171219;0000;29;;;
171220;0000;27;;;
171221;0000;26;;;
171222;0000;24;;;
171223;0000;24;;;
171224;0000;18;;;
171225;0000;11;;;
171226;0000;15;;;
171227;0000;20;;;
171228;0000;21;;;
171229;0000;19;;;
171230;0000;14;;;
171231;0000;17;;;
180101;0000;17;;;
180102;0000;13;;;
180103;0000;13;;;
180104;0000;12;;;
180105;0000;17;;;
180106;0000;24;;;
180107;0000;14;;;
180108;0000;23;;;
180109;0000;27;;;
180110;0000;24;;;
180111;0000;34;;;
180112;0000;24;;;
180113;0000;32;;;
180114;0000;28;;;
180115;0000;22;;;
180116;0000;30;;;
180117;0000;28;;;
180118;0000;32;;;
180119;0000;33;;;
180120;0000;33;;;
180121;0000;25;;;
180122;0000;30;;;
180123;0000;31;;;
180124;0000;41;;;
180125;0000;39;;;
180126;0000;36;;;
180127;0000;27;;;
180128;0000;29;;;
180129;0000;34;;;
180130;0000;28;;;
180131;0000;49;;;
180201;0000;65;;;
180202;0000;53;;;
180203;0000;34;;;
180204;0000;31;;;
180205;0000;30;;;
180206;0000;21;;;
180207;0000;27;;;
180208;0000;23;;;
180209;0000;28;;;
180210;0000;30;;;
180211;0000;26;;;
180212;0000;48;;;
180213;0000;39;;;
180214;0000;48;;;
180215;0000;48;;;
180216;0000;36;;;
180217;0000;28;;;
180218;0000;21;;;
180219;0000;27;;;
180220;0000;19;;;
180221;0000;23;;;
180222;0000;23;;;
180223;0000;16;;;
180224;0000;21;;;
180225;0000;23;;;
180226;0000;21;;;
180227;0000;28;;;
180228;0000;30;;;
180301;0000;30;;;
180302;0000;39;;;
180303;0000;30;;;
180304;0000;24;;;
180305;0000;40;;;
180306;0000;53;;;
180307;0000;48;;;
180308;0000;36;;;
180309;0000;33;;;
180310;0000;15;;;
180311;0000;17;;;
180312;0000;20;;;
180313;0000;28;;;
180314;0000;30;;;
180315;0000;23;;;
180316;0000;29;;;
180317;0000;17;;;
180318;0000;14;;;
180319;0000;22;;;
180320;0000;24;;;
180321;0000;60;;;
180322;0000;17;;;
180323;0000;15;;;
180324;0000;16;;;
180325;0000;17;;;
180326;0000;21;;;
180327;0000;29;;;
180328;0000;31;;;
180329;0000;31;;;
180330;0000;25;;;
180331;0000;17;;;
180401;0000;31;;;
180402;0000;39;;;
180403;0000;48;;;
180404;0000;40;;;
180405;0000;19;;;
180406;0000;39;;;
180407;0000;39;;;
180408;0000;20;;;
180409;0000;26;;;
180410;0000;12;;;
180411;0000;;;;
180412;0000;26;;;
180413;0000;39;;;
180414;0000;64;;;
180415;0000;37;;;
180416;0000;24;;;
180417;0000;23;;;
180418;0000;29;;;
180419;0000;39;;;
180420;0000;54;;;
180421;0000;54;;;
180422;0000;34;;;
180423;0000;28;;;
180424;0000;51;;;
180425;0000;93;;;
180426;0000;54;;;
180427;0000;21;;;
180428;0000;69;;;
180429;0000;61;;;
180430;0000;35;;;
180501;0000;42;;;
180502;0000;28;;;
180503;0000;38;;;
180504;0000;52;;;
180505;0000;49;;;
180506;0000;31;;;
180507;0000;55;;;
180508;0000;27;;;
180509;0000;39;;;
180510;0000;78;;;
180511;0000;55;;;
180512;0000;51;;;
180513;0000;23;;;
180514;0000;34;;;
180515;0000;53;;;
180516;0000;64;;;
180517;0000;31;;;
180518;0000;36;;;
180519;0000;62;;;
180520;0000;48;;;
180521;0000;24;;;
180522;0000;40;;;
180523;0000;109;;;
180524;0000;136;;;
180525;0000;94;;;
180526;0000;34;;;
180527;0000;25;;;
180528;0000;22;;;
180529;0000;46;;;
180530;0000;32;;;
180531;0000;27;;;
180601;0000;43;;;
180602;0000;121;;;
180603;0000;73;;;
180604;0000;126;;;
180605;0000;49;;;
180606;0000;45;;;
180607;0000;46;;;
180608;0000;52;;;
180609;0000;23;;;
180610;0000;15;;;
180611;0000;24;;;
180612;0000;66;;;
180613;0000;47;;;
180614;0000;79;;;
180615;0000;197;;;
180616;0000;87;;;
180617;0000;39;;;
180618;0000;42;;;
180619;0000;42;;;
180620;0000;60;;;
180621;0000;71;;;
180622;0000;66;;;
180623;0000;47;;;
180624;0000;56;;;
180625;0000;70;;;
180626;0000;25;;;
180627;0000;64;;;
180628;0000;31;;;
180629;0000;60;;;
180630;0000;47;;;
180701;0000;;15;;
180702;0000;;53;;
180703;0000;26;;;
180704;0000;;6;;
180705;0000;;5;;
180706;0000;;10;;
180707;0000;;16;;
180708;0000;37;;;
180709;0000;87;;;
180710;0000;61;;;
180711;0000;104;;;
180712;0000;133;;;
180713;0000;137;;;
180714;0000;46;;;
180715;0000;71;;;
180716;0000;32;;;
180717;0000;31;;;
180718;0000;67;;;
180719;0000;104;;;
180720;0000;94;;;
180721;0000;75;;;
180722;0000;26;;;
180723;0000;32;;;
180724;0000;100;;;
180725;0000;175;;;
180726;0000;132;;;
180727;0000;52;;;
180728;0000;132;;;
180729;0000;101;;;
180730;0000;63;;;
180731;0000;43;;;
180801;0000;70;;;
180802;0000;52;;;
180803;0000;69;;;
180804;0000;74;;;
180805;0000;36;;;
180806;0000;28;;;
180807;0000;59;;;
180808;0000;70;;;
180809;0000;132;;;
180810;0000;125;;;
180811;0000;76;;;
180812;0000;61;;;
180813;0000;28;;;
180814;0000;29;;;
180815;0000;88;;;
180816;0000;106;;;
180817;0000;68;;;
180818;0000;26;;;
180819;0000;26;;;
180820;0000;57;;;
180821;0000;112;;;
180822;0000;31;;;
180823;0000;;14;;
180824;0000;58;;;
180825;0000;28;;;
180826;0000;34;;;
180827;0000;93;;;
180828;0000;68;;;
180829;0000;51;;;
180830;0000;35;;;
180831;0000;47;;;
180901;0000;62;;;
180902;0000;53;;;
180903;0000;31;;;
180904;0000;45;;;
180905;0000;28;;;
180906;0000;27;;;
180907;0000;26;;;
180908;0000;28;;;
180909;0000;68;;;
180910;0000;59;;;
180911;0000;33;;;
180912;0000;31;;;
180913;0000;47;;;
180914;0000;50;;;
180915;0000;38;;;
180916;0000;31;;;
180917;0000;20;;;
180918;0000;8;;;
180919;0000;23;;;
180920;0000;17;;;
180921;0000;22;;;
180922;0000;;14;;
180923;0000;;21;;
180924;0000;22;;;
180925;0000;35;;;
180926;0000;;;67;
180927;0000;23;;;
180928;0000;17;;;
180929;0000;15;;;
180930;0000;18;;;
181001;0000;;;9;
181002;0000;;;2;
181003;0000;25;;;
181004;0000;;36;;
181005;0000;;39;;
181006;0000;31;;;
181007;0000;19;;;
181008;0000;17;;;
181009;0000;24;;;
181010;0000;19;;;
181011;0000;24;;;
181012;0000;33;;;
181013;0000;44;;;
181014;0000;21;;;
181015;0000;18;;;
181016;0000;19;;;
181017;0000;8;;;
181018;0000;12;;;
181019;0000;20;;;
181020;0000;;15;;
181021;0000;;14;;
181022;0000;;24;;
181023;0000;;32;;
181024;0000;;13;;
181025;0000;;21;;
181026;0000;20;;;
181027;0000;15;;;
181028;0000;16;;;
181029;0000;6;;;
181030;0000;9;;;
181031;0000;17;;;
181101;0000;17;;;
181102;0000;12;;;
181103;0000;11;;;
181104;0000;12;;;
181105;0000;16;;;
181106;0000;22;;;
181107;0000;32;;;
181108;0000;27;;;
181109;0000;21;;;
181110;0000;;8;;
181111;0000;;13;;
181112;0000;;15;;
181113;0000;;19;;
181114;0000;;13;;
181115;0000;13;;;
181116;0000;18;;;
181117;0000;7;;;
181118;0000;11;;;
181119;0000;18;;;
181120;0000;17;;;
181121;0000;12;;;
181122;0000;11;;;
181123;0000;18;;;
181124;0000;21;;;
181125;0000;18;;;
181126;0000;21;;;
181127;0000;;23;;
181128;0000;30;;;
181129;0000;26;;;
181130;0000;23;;;
181201;0000;49;;;
181202;0000;36;;;
181203;0000;;;24;
181204;0000;28;;;
181205;0000;34;;;
181206;0000;29;;;
181207;0000;35;;;
181208;0000;19;;;
181209;0000;17;;;
181210;0000;20;;;
181211;0000;13;;;
181212;0000;21;;;
181213;0000;12;;;
181214;0000;11;;;
181215;0000;15;;;
181216;0000;15;;;
181217;0000;17;;;
181218;0000;26;;;
181219;0000;25;;;
181220;0000;19;;;
181221;0000;24;;;
181222;0000;25;;;
181223;0000;22;;;
181224;0000;21;;;
181225;0000;14;;;
181226;0000;20;;;
181227;0000;20;;;
181228;0000;22;;;
181229;0000;14;;;
181230;0000;14;;;
181231;0000;20;;;
190101;0000;14;;;
190102;0000;32;;;
190103;0000;29;;;
190104;0000;22;;;
190105;0000;23;;;
190106;0000;23;;;
190107;0000;14;;;
190108;0000;9;;;
190109;0000;9;;;
190110;0000;13;;;
190111;0000;22;;;
190112;0000;19;;;
190113;0000;16;;;
190114;0000;26;;;
190115;0000;24;;;
190116;0000;19;;;
190117;0000;23;;;
190118;0000;35;;;
190119;0000;38;;;
190120;0000;23;;;
190121;0000;22;;;
190122;0000;;;14;
190123;0000;28;;;
190124;0000;37;;;
190125;0000;29;;;
190126;0000;25;;;
190127;0000;28;;;
190128;0000;29;;;
190129;0000;33;;;
190130;0000;25;;;
190131;0000;38;;;
190201;0000;34;;;
190202;0000;53;;;
190203;0000;36;;;
190204;0000;31;;;
190205;0000;43;;;
190206;0000;62;;;
190207;0000;37;;;
190208;0000;50;;;
190209;0000;36;;;
190210;0000;18;;;
190211;0000;14;;;
190212;0000;52;;;
190213;0000;23;;;
190214;0000;37;;;
190215;0000;45;;;
190216;0000;34;;;
190217;0000;32;;;
190218;0000;34;;;
190219;0000;20;;;
190220;0000;15;;;
190221;0000;17;;;
190222;0000;;;20;
190223;0000;19;;;
190224;0000;20;;;
190225;0000;25;;;
190226;0000;29;;;
190227;0000;37;;;
190228;0000;55;;;
190301;0000;28;;;
190302;0000;29;;;
190303;0000;24;;;
190304;0000;21;;;
190305;0000;28;;;
190306;0000;32;;;
190307;0000;17;;;
190308;0000;25;;;
190309;0000;32;;;
190310;0000;31;;;
190311;0000;38;;;
190312;0000;36;;;
190313;0000;29;;;
190314;0000;25;;;
190315;0000;;;27;
190316;0000;;;5;
190317;0000;;;0;
190318;0000;;;12;
190319;0000;30;;;
190320;0000;34;;;
190321;0000;37;;;
190322;0000;31;;;
190323;0000;36;;;
190324;0000;30;;;
190325;0000;33;;;
190326;0000;55;;;
190327;0000;40;;;
190328;0000;35;;;
190329;0000;110;;;
190330;0000;155;;;
190331;0000;53;;;
190401;0000;37;;;
190402;0000;43;;;
190403;0000;37;;;
190404;0000;15;;;
190405;0000;34;;;
190406;0000;44;;;
190407;0000;44;;;
190408;0000;32;;;
190409;0000;22;;;
190410;0000;32;;;
190411;0000;57;;;
190412;0000;65;;;
190413;0000;21;;;
190414;0000;20;;;
190415;0000;25;;;
190416;0000;47;;;
190417;0000;62;;;
190418;0000;61;;;
190419;0000;21;;;
190420;0000;34;;;
190421;0000;39;;;
190422;0000;32;;;
190423;0000;53;;;
190424;0000;68;;;
190425;0000;64;;;
190426;0000;82;;;
190427;0000;76;;;
190428;0000;59;;;
190429;0000;56;;;
190430;0000;33;;;
190501;0000;38;;;
190502;0000;45;;;
190503;0000;10;;;
190504;0000;12;;;
190505;0000;25;;;
190506;0000;27;;;
190507;0000;29;;;
190508;0000;20;;;
190509;0000;32;;;
190510;0000;59;;;
190511;0000;54;;;
190512;0000;28;;;
190513;0000;60;;;
190514;0000;97;;;
190515;0000;99;;;
190516;0000;31;;;
190517;0000;22;;;
190518;0000;24;;;
190519;0000;18;;;
190520;0000;19;;;
190521;0000;46;;;
190522;0000;96;;;
190523;0000;129;;;
190524;0000;120;;;
190525;0000;114;;;
190526;0000;22;;;
190527;0000;20;;;
190528;0000;41;;;
190529;0000;16;;;
190530;0000;8;;;
190531;0000;10;;;
190601;0000;14;;;
190602;0000;37;;;
190603;0000;83;;;
190604;0000;23;;;
190605;0000;9;;;
190606;0000;18;;;
190607;0000;29;;;
190608;0000;55;;;
190609;0000;37;;;
190610;0000;38;;;
190611;0000;28;;;
190612;0000;9;;;
190613;0000;10;;;
190614;0000;19;;;
190615;0000;50;;;
190616;0000;24;;;
190617;0000;73;;;
190618;0000;34;;;
190619;0000;45;;;
190620;0000;89;;;
190621;0000;82;;;
190622;0000;68;;;
190623;0000;45;;;
190624;0000;28;;;
190625;0000;25;;;
190626;0000;14;;;
190627;0000;10;;;
190628;0000;19;;;
190629;0000;35;;;
190630;0000;39;;;
190701;0000;41;;;
190702;0000;46;;;
190703;0000;81;;;
190704;0000;21;;;
190705;0000;22;;;
190706;0000;31;;;
190707;0000;22;;;
190708;0000;20;;;
190709;0000;23;;;
190710;0000;20;;;
190711;0000;49;;;
190712;0000;31;;;
190713;0000;34;;;
190714;0000;27;;;
190715;0000;22;;;
190716;0000;43;;;
190717;0000;47;;;
190718;0000;48;;;
190719;0000;45;;;
190720;0000;20;;;
190721;0000;10;;;
190722;0000;19;;;
190723;0000;28;;;
190724;0000;29;;;
190725;0000;37;;;
190726;0000;77;;;
190727;0000;39;;;
190728;0000;23;;;
190729;0000;15;;;
190730;0000;21;;;
190731;0000;25;;;
190801;0000;22;;;
190802;0000;17;;;
190803;0000;31;;;
190804;0000;40;;;
190805;0000;27;;;
190806;0000;20;;;
190807;0000;17;;;
190808;0000;30;;;
190809;0000;85;;;
190810;0000;54;;;
190811;0000;21;;;
190812;0000;23;;;
190813;0000;33;;;
190814;0000;45;;;
190815;0000;42;;;
190816;0000;26;;;
190817;0000;17;;;
190818;0000;39;;;
190819;0000;52;;;
190820;0000;54;;;
190821;0000;61;;;
190822;0000;64;;;
190823;0000;89;;;
190824;0000;65;;;
190825;0000;34;;;
190826;0000;21;;;
190827;0000;30;;;
190828;0000;26;;;
190829;0000;20;;;
190830;0000;16;;;
190831;0000;15;;;
190901;0000;15;;;
190902;0000;25;;;
190903;0000;45;;;
190904;0000;84;;;
190905;0000;22;;;
190906;0000;26;;;
190907;0000;13;;;
190908;0000;13;;;
190909;0000;9;;;
190910;0000;32;;;
190911;0000;37;;;
190912;0000;31;;;
190913;0000;30;;;
190914;0000;25;;;
190915;0000;14;;;
190916;0000;15;;;
190917;0000;27;;;
190918;0000;16;;;
190919;0000;14;;;
190920;0000;14;;;
190921;0000;13;;;
190922;0000;18;;;
190923;0000;21;;;
190924;0000;27;;;
190925;0000;35;;;
190926;0000;27;;;
190927;0000;32;;;
190928;0000;25;;;
190929;0000;14;;;
190930;0000;14;;;
191001;0000;14;;;
191002;0000;22;;;
191003;0000;25;;;
191004;0000;21;;;
191005;0000;21;;;
191006;0000;16;;;
191007;0000;12;;;
191008;0000;20;;;
191009;0000;27;;;
191010;0000;41;;;
191011;0000;44;;;
191012;0000;18;;;
191013;0000;25;;;
191014;0000;30;;;
191015;0000;20;;;
191016;0000;26;;;
191017;0000;24;;;
191018;0000;29;;;
191019;0000;36;;;
191020;0000;19;;;
191021;0000;20;;;
191022;0000;22;;;
191023;0000;26;;;
191024;0000;23;;;
191025;0000;23;;;
191026;0000;14;;;
191027;0000;10;;;
191028;0000;24;;;
191029;0000;17;;;
191030;0000;17;;;
191031;0000;17;;;
191101;0000;20;;;
191102;0000;12;;;
191103;0000;13;;;
191104;0000;16;;;
191105;0000;20;;;
191106;0000;19;;;
191107;0000;21;;;
191108;0000;26;;;
191109;0000;25;;;
191110;0000;23;;;
191111;0000;24;;;
191112;0000;42;;;
191113;0000;22;;;
191114;0000;24;;;
191115;0000;21;;;
191116;0000;24;;;
191117;0000;20;;;
191118;0000;26;;;
191119;0000;27;;;
191120;0000;25;;;
191121;0000;27;;;
191122;0000;35;;;
191123;0000;21;;;
191124;0000;19;;;
191125;0000;19;;;
191126;0000;25;;;
191127;0000;18;;;
191128;0000;20;;;
191129;0000;16;;;
191130;0000;18;;;
191201;0000;17;;;
191202;0000;21;;;
191203;0000;36;;;
191204;0000;25;;;
191205;0000;22;;;
191206;0000;23;;;
191207;0000;25;;;
191208;0000;21;;;
191209;0000;28;;;
191210;0000;23;;;
191211;0000;19;;;
191212;0000;25;;;
191213;0000;25;;;
191214;0000;20;;;
191215;0000;16;;;
191216;0000;24;;;
191217;0000;20;;;
191218;0000;21;;;
191219;0000;19;;;
191220;0000;15;;;
191221;0000;22;;;
191222;0000;14;;;
191223;0000;15;;;
191224;0000;9;;;
191225;0000;11;;;
191226;0000;19;;;
191227;0000;23;;;
191228;0000;20;;;
191229;0000;18;;;
191230;0000;22;;;
191231;0000;26;;;
200101;0000;27;;;
200102;0000;32;;;
200103;0000;22;;;
200104;0000;21;;;
200105;0000;15;;;
200106;0000;16;;;
200107;0000;22;;;
200108;0000;10;;;
200109;0000;15;;;
200110;0000;14;;;
200111;0000;16;;;
200112;0000;17;;;
200113;0000;22;;;
200114;0000;16;;;
200115;0000;38;;;
200116;0000;31;;;
200117;0000;49;;;
200118;0000;31;;;
200119;0000;34;;;
200120;0000;31;;;
200121;0000;32;;;
200122;0000;32;;;
200123;0000;21;;;
200124;0000;28;;;
200125;0000;24;;;
200126;0000;12;;;
200127;0000;29;;;
200128;0000;18;;;
200129;0000;26;;;
200130;0000;32;;;
200131;0000;27;;;
200201;0000;25;;;
200202;0000;14;;;
200203;0000;21;;;
200204;0000;15;;;
200205;0000;14;;;
200206;0000;19;;;
200207;0000;21;;;
200208;0000;26;;;
200209;0000;33;;;
200210;0000;28;;;
200211;0000;29;;;
200212;0000;24;;;
200213;0000;17;;;
200214;0000;20;;;
200215;0000;17;;;
200216;0000;14;;;
200217;0000;10;;;
200218;0000;17;;;
200219;0000;20;;;
200220;0000;33;;;
200221;0000;45;;;
200222;0000;39;;;
200223;0000;33;;;
200224;0000;24;;;
200225;0000;24;;;
200226;0000;30;;;
200227;0000;34;;;
200228;0000;29;;;
200229;0000;32;;;
200301;0000;26;;;
200302;0000;30;;;
200303;0000;34;;;
200304;0000;44;;;
200305;0000;36;;;
200306;0000;28;;;
200307;0000;25;;;
200308;0000;30;;;
200309;0000;33;;;
200310;0000;31;;;
200311;0000;21;;;
200312;0000;17;;;
200313;0000;13;;;
200314;0000;27;;;
200315;0000;22;;;
200316;0000;31;;;
200317;0000;21;;;
200318;0000;24;;;
200319;0000;29;;;
200320;0000;36;;;
200321;0000;23;;;
200322;0000;16;;;
200323;0000;14;;;
200324;0000;11;;;
200325;0000;16;;;
200326;0000;22;;;
200327;0000;22;;;
200328;0000;23;;;
200329;0000;14;;;
200330;0000;20;;;
200331;0000;24;;;
200401;0000;39;;;
200402;0000;32;;;
200403;0000;27;;;
200404;0000;19;;;
200405;0000;15;;;
200406;0000;26;;;
200407;0000;47;;;
200408;0000;44;;;
200409;0000;41;;;
200410;0000;55;;;
200411;0000;16;;;
200412;0000;22;;;
200413;0000;37;;;
200414;0000;45;;;
200415;0000;33;;;
200416;0000;22;;;
200417;0000;36;;;
200418;0000;13;;;
200419;0000;15;;;
200420;0000;21;;;
200421;0000;36;;;
200422;0000;65;;;
200423;0000;39;;;
200424;0000;9;;;
200425;0000;11;;;
200426;0000;16;;;
200427;0000;11;;;
200428;0000;14;;;
200429;0000;24;;;
200430;0000;37;;;
200501;0000;54;;;
200502;0000;35;;;
200503;0000;25;;;
200504;0000;23;;;
200505;0000;20;;;
200506;0000;27;;;
200507;0000;57;;;
200508;0000;68;;;
200509;0000;20;;;
200510;0000;26;;;
200511;0000;20;;;
200512;0000;20;;;
200513;0000;25;;;
200514;0000;51;;;
200515;0000;40;;;
200516;0000;25;;;
200517;0000;27;;;
200518;0000;33;;;
200519;0000;21;;;
200520;0000;;;;
200521;0000;37;;;
200522;0000;62;;;
200523;0000;43;;;
200524;0000;44;;;
200525;0000;38;;;
200526;0000;54;;;
200527;0000;20;;;
200528;0000;34;;;
200529;0000;35;;;
200530;0000;30;;;
200531;0000;52;;;
200601;0000;71;;;
200602;0000;73;;;
200603;0000;34;;;
200604;0000;80;;;
200605;0000;73;;;
200606;0000;42;;;
200607;0000;33;;;
200608;0000;17;;;
200609;0000;38;;;
200610;0000;25;;;
200611;0000;15;;;
200612;0000;30;;;
200613;0000;43;;;
200614;0000;43;;;
200615;0000;24;;;
200616;0000;9;;;
200617;0000;7;;;
200618;0000;7;;;
200619;0000;19;;;
200620;0000;15;;;
200621;0000;28;;;
200622;0000;9;;;
200623;0000;12;;;
200624;0000;6;;;
200625;0000;42;;;
200626;0000;50;;;
200627;0000;31;;;
200628;0000;9;;;
200629;0000;8;;;
200630;0000;13;;;
200701;0000;31;;;
200702;0000;37;;;
200703;0000;22;;;
200704;0000;22;;;
200705;0000;24;;;
200706;0000;43;;;
200707;0000;50;;;
200708;0000;26;;;
200709;0000;16;;;
200710;0000;34;;;
200711;0000;31;;;
200712;0000;16;;;
200713;0000;30;;;
200714;0000;103;;;
200715;0000;99;;;
200716;0000;28;;;
200717;0000;12;;;
200718;0000;8;;;
200719;0000;6;;;
200720;0000;6;;;
200721;0000;9;;;
200722;0000;36;;;
200723;0000;46;;;
200724;0000;36;;;
200725;0000;24;;;
200726;0000;20;;;
200727;0000;30;;;
200728;0000;27;;;
200729;0000;46;;;
200730;0000;43;;;
200731;0000;45;;;
200801;0000;24;;;
200802;0000;20;;;
200803;0000;22;;;
200804;0000;29;;;
200805;0000;27;;;
200806;0000;18;;;
200807;0000;25;;;
200808;0000;58;;;
200809;0000;31;;;
200810;0000;18;;;
200811;0000;13;;;
200812;0000;30;;;
200813;0000;24;;;
200814;0000;29;;;
200815;0000;29;;;
200816;0000;25;;;
200817;0000;26;;;
200818;0000;32;;;
200819;0000;17;;;
200820;0000;33;;;
200821;0000;43;;;
200822;0000;56;;;
200823;0000;16;;;
200824;0000;14;;;
200825;0000;4;;;
200826;0000;5;;;
200827;0000;14;;;
200828;0000;6;;;
200829;0000;14;;;
200830;0000;14;;;
200831;0000;37;;;
200901;0000;46;;;
200902;0000;40;;;
200903;0000;33;;;
200904;0000;31;;;
200905;0000;23;;;
200906;0000;27;;;
200907;0000;26;;;
200908;0000;10;;;
200909;0000;17;;;
200910;0000;20;;;
200911;0000;23;;;
200912;0000;20;;;
200913;0000;12;;;
200914;0000;25;;;
200915;0000;34;;;
200916;0000;20;;;
200917;0000;21;;;
200918;0000;12;;;
200919;0000;13;;;
200920;0000;18;;;
200921;0000;35;;;
200922;0000;23;;;
200923;0000;29;;;
200924;0000;;;;
200925;0000;21;;;
200926;0000;30;;;
200927;0000;22;;;
200928;0000;23;;;
200929;0000;12;;;
200930;0000;14;;;
201001;0000;14;;;
201002;0000;18;;;
201003;0000;22;;;
201004;0000;20;;;
201005;0000;19;;;
201006;0000;17;;;
201007;0000;19;;;
201008;0000;20;;;
201009;0000;23;;;
201010;0000;16;;;
201011;0000;17;;;
201012;0000;20;;;
201013;0000;23;;;
201014;0000;21;;;
201015;0000;42;;;
201016;0000;36;;;
201017;0000;16;;;
201018;0000;19;;;
201019;0000;19;;;
201020;0000;;;24;
201021;0000;;;26;
201022;0000;30;;;
201023;0000;29;;;
201024;0000;15;;;
201025;0000;11;;;
201026;0000;14;;;
201027;0000;10;;;
201028;0000;10;;;
201029;0000;16;;;
201030;0000;29;;;
201031;0000;28;;;
201101;0000;13;;;
201102;0000;30;;;
201103;0000;29;;;
201104;0000;20;;;
201105;0000;28;;;
201106;0000;25;;;
201107;0000;27;;;
201108;0000;20;;;
201109;0000;32;;;
201110;0000;31;;;
201111;0000;29;;;
201112;0000;29;;;
